2015-01-12,CTAS,506
2015-01-12,CSCO,92524
2015-01-12,CSCO,57363
2015-01-12,C,76152
2015-01-12,C,107750
2015-01-12,CTXS,7048
2015-01-12,CTXS,4959
2015-01-12,CLX,16528
2015-01-12,CLX,2814
2015-01-12,CME,1294
2015-01-12,CME,1438
2015-01-12,CMS,404
2015-01-12,CMS,2046
2015-01-12,COH,21158
2015-01-12,COH,21951
2015-01-12,KO,121538
2015-01-12,KO,73628
2015-01-12,CCE,36106
2015-01-12,CCE,2908
2015-01-12,CTSH,10996
2015-01-12,CTSH,1545
2015-01-12,CL,7632
2015-01-12,CL,10735
2015-01-12,CMCSA,141362
2015-01-12,CMCSA,49555
2015-01-12,CMA,1828
2015-01-12,CMA,5205
2015-01-12,CSC,1660
2015-01-12,CSC,2096
2015-01-12,CAG,18519
2015-01-12,CAG,5229
2015-01-12,COP,1188
2015-01-12,COP,9379
2015-01-12,CNX,2608
2015-01-12,CNX,4183
2015-01-12,ED,13344
2015-01-12,ED,10080
2015-01-12,STZ,6375
2015-01-12,STZ,1205
2015-01-12,GLW,30331
2015-01-12,GLW,15021
2015-01-12,COST,7400
2015-01-12,COST,4911
2015-01-12,COV,15490
2015-01-12,COV,369
2015-01-12,CCI,29404
2015-01-12,CCI,1820
2015-01-12,CSX,17673
2015-01-12,CSX,17810
2015-01-12,CMI,4274
2015-01-12,CMI,2703
2015-01-12,CVS,3980
2015-01-12,CVS,2767
2015-01-12,DHI,25477
2015-01-12,DHI,7472
2015-01-12,DHR,80482
2015-01-12,DHR,9644
2015-01-12,DRI,9360
2015-01-12,DRI,3716
2015-01-12,DVA,8606
2015-01-12,DVA,5438
2015-01-12,DE,2974
2015-01-12,DE,14574
2015-01-12,DLPH,6800
2015-01-12,DLPH,5814
2015-01-12,DAL,44829
2015-01-12,DAL,20683
2015-01-12,DNR,10866
2015-01-12,DNR,3124
2015-01-12,XRAY,1233
2015-01-12,XRAY,795
2015-01-12,DVN,4576
2015-01-12,DVN,4068
2015-01-12,DO,2175
2015-01-12,DO,14644
2015-01-12,DTV,9068
2015-01-12,DTV,14383
2015-01-12,DFS,3180
2015-01-12,DFS,1747
2015-01-12,DISCA,8629
2015-01-12,DISCA,1465
2015-01-12,DG,53459
2015-01-12,DG,2492
2015-01-12,DLTR,24411
2015-01-12,DLTR,7267
2015-01-12,D,10976
2015-01-12,D,2979
2015-01-12,DOV,1142
2015-01-12,DOV,5284
2015-01-12,DOW,20570
2015-01-12,DOW,26400
2015-01-12,DPS,436
2015-01-12,DPS,272
2015-01-12,DTE,552
2015-01-12,DTE,332
2015-01-12,DD,17318
2015-01-12,DD,2888
2015-01-12,DUK,13397
2015-01-12,DUK,7702
2015-01-12,DNB,77
2015-01-12,DNB,29
2015-01-12,ETFC,22130
2015-01-12,ETFC,4038
2015-01-12,EMN,6556
2015-01-12,EMN,4846
2015-01-12,ETN,1922
2015-01-12,ETN,3042
2015-01-12,EBAY,60176
2015-01-12,EBAY,39169
2015-01-12,ECL,3415
2015-01-12,ECL,2593
2015-01-12,EIX,2389
2015-01-12,EIX,2363
2015-01-12,EW,944
2015-01-12,EW,1166
2015-01-12,EA,3037
2015-01-12,EA,1511
2015-01-12,EMC,69389
2015-01-12,EMC,40969
2015-01-12,EMR,13490
2015-01-12,EMR,15011
2015-01-12,ESV,3270
2015-01-12,ESV,19594
2015-01-12,ETR,2011
2015-01-12,ETR,862
2015-01-12,EOG,3564
2015-01-12,EOG,4201
2015-01-12,EQT,2609
2015-01-12,EQT,1169
2015-01-12,EFX,94
2015-01-12,EFX,176
2015-01-12,EQR,2173
2015-01-12,EQR,405
2015-01-12,ESS,115
2015-01-12,ESS,3
2015-01-12,EL,9885
2015-01-12,EL,8296
2015-01-12,EXC,49276
2015-01-12,EXC,10778
2015-01-12,EXPE,3596
2015-01-12,EXPE,2541
2015-01-12,EXPD,9362
2015-01-12,EXPD,2001
2015-01-12,ESRX,4675
2015-01-12,ESRX,3226
2015-01-12,XOM,26076
2015-01-12,XOM,47849
2015-01-12,FFIV,1948
2015-01-12,FFIV,1457
2015-01-12,FB,41932
2015-01-12,FB,30328
2015-01-12,FDO,17240
2015-01-12,FDO,8444
2015-01-12,FAST,5977
2015-01-12,FAST,6707
2015-01-12,FDX,6534
2015-01-12,FDX,3022
2015-01-12,FIS,606
2015-01-12,FIS,575
2015-01-12,FITB,10466
2015-01-12,FITB,17416
2015-01-12,FSLR,1677
2015-01-12,FSLR,7285
2015-01-12,FE,11194
2015-01-12,FE,5258
2015-01-12,FISV,218
2015-01-12,FISV,153
2015-01-12,FLIR,461
2015-01-12,FLIR,884
2015-01-12,FLS,2553
2015-01-12,FLS,1475
2015-01-12,FLR,68
2015-01-12,FLR,2117
2015-01-12,FMC,4340
2015-01-12,FMC,1223
2015-01-12,FTI,301
2015-01-12,FTI,437
2015-01-12,F,294807
2015-01-12,F,217756
2015-01-12,FOSL,469
2015-01-12,FOSL,1747
2015-01-12,BEN,3887
2015-01-12,BEN,21710
2015-01-12,FCX,20074
2015-01-12,FCX,33598
2015-01-12,FTR,18288
2015-01-12,FTR,24432
2015-01-12,GME,6504
2015-01-12,GME,47136
2015-01-12,GCI,4448
2015-01-12,GCI,2323
2015-01-12,GPS,12578
2015-01-12,GPS,4044
2015-01-12,GRMN,5801
2015-01-12,GRMN,10768
2015-01-12,GM,197845
2015-01-12,GM,96758
2015-01-12,GD,3161
2015-01-12,GD,1710
2015-01-12,GE,117424
2015-01-12,GE,161486
2015-01-12,GGP,26053
2015-01-12,GGP,512
2015-01-12,GIS,25421
2015-01-12,GIS,15291
2015-01-12,GPC,306
2015-01-12,GPC,176
2015-01-12,GNW,18405
2015-01-12,GNW,15263
2015-01-12,GILD,43484
2015-01-12,GILD,22497
2015-01-12,GS,28133
2015-01-12,GS,12348
2015-01-12,GT,22743
2015-01-12,GT,6144
2015-01-12,GOOG,3631
2015-01-12,GOOG,6942
2015-01-12,GWW,2590
2015-01-12,GWW,3193
2015-01-12,HAL,29021
2015-01-12,HAL,29629
2015-01-12,HOG,4449
2015-01-12,HOG,8847
2015-01-12,HAR,1666
2015-01-12,HAR,5032
2015-01-12,HRS,196
2015-01-12,HRS,124
2015-01-12,HIG,9941
2015-01-12,HIG,4127
2015-01-12,HAS,7831
2015-01-12,HAS,5185
2015-01-12,HCP,13921
2015-01-12,HCP,3501
2015-01-12,HCN,2728
2015-01-12,HCN,4
2015-01-12,HP,991
2015-01-12,HP,2903
2015-01-12,HSY,6539
2015-01-12,HSY,1926
2015-01-12,HES,487
2015-01-12,HES,1342
2015-01-12,HPQ,22923
2015-01-12,HPQ,6138
2015-01-12,HD,5057
2015-01-12,HD,3299
2015-01-12,HON,16311
2015-01-12,HON,8779
2015-01-12,HRL,870
2015-01-12,HRL,368
2015-01-12,HSP,676
2015-01-12,HSP,175
2015-01-12,HST,3432
2015-01-12,HST,5161
2015-01-12,HCBK,13069
2015-01-12,HCBK,7589
2015-01-12,HUM,426
2015-01-12,HUM,2303
2015-01-12,HBAN,22280
2015-01-12,HBAN,5459
2015-01-12,ITW,2457
2015-01-12,ITW,3083
2015-01-12,IR,2391
2015-01-12,IR,4950
2015-01-12,TEG,30
2015-01-12,TEG,7
2015-01-12,INTC,154882
2015-01-12,INTC,44214
2015-01-12,ICE,5739
2015-01-12,ICE,2036
2015-01-12,IBM,15319
2015-01-12,IBM,39093
2015-01-12,IFF,76
2015-01-12,IFF,281
2015-01-12,IP,13223
2015-01-12,IP,2791
2015-01-12,IPG,19469
2015-01-12,IPG,3679
2015-01-12,INTU,5391
2015-01-12,INTU,3308
2015-01-12,ISRG,888
2015-01-12,ISRG,376
2015-01-12,IVZ,3007
2015-01-12,IVZ,1712
2015-01-12,IRM,2110
2015-01-12,IRM,2095
2015-01-12,JBL,9331
2015-01-12,JBL,4016
2015-01-12,JEC,871
2015-01-12,JEC,1665
2015-01-12,JNJ,66397
2015-01-12,JNJ,52648
2015-01-12,JCI,5906
2015-01-12,JCI,6154
2015-01-12,JPM,84143
2015-01-12,JPM,80389
2015-01-12,JNPR,17596
2015-01-12,JNPR,14879
2015-01-12,KSU,287
2015-01-12,KSU,165
2015-01-12,K,17585
2015-01-12,K,15795
2015-01-12,GMCR,1856
2015-01-12,GMCR,2673
2015-01-12,KEY,20918
2015-01-12,KEY,22322
2015-01-12,KMB,3119
2015-01-12,KMB,4123
2015-01-12,KIM,1209
2015-01-12,KIM,1424
2015-01-12,KMI,107575
2015-01-12,KMI,22742
2015-01-12,KLAC,3883
2015-01-12,KLAC,4499
2015-01-12,KSS,19163
2015-01-12,KSS,6593
2015-01-12,KRFT,8616
2015-01-12,KRFT,9650
2015-01-12,KR,5884
2015-01-12,KR,2381
2015-01-12,LB,12488
2015-01-12,LB,4587
2015-01-12,LLL,3213
2015-01-12,LLL,2356
2015-01-12,LH,3015
2015-01-12,LH,698
2015-01-12,LRCX,7520
2015-01-12,LRCX,5041
2015-01-12,LM,493
2015-01-12,LM,391
2015-01-12,LEG,69
2015-01-12,LEG,17796
2015-01-12,LEN,14910
2015-01-12,LEN,2066
2015-01-12,LUK,1848
2015-01-12,LUK,1286
2015-01-12,LLY,7713
2015-01-12,LLY,2173
2015-01-12,LNC,6906
2015-01-12,LNC,3769
2015-01-12,LLTC,7952
2015-01-12,LLTC,11730
2015-01-12,LMT,5331
2015-01-12,LMT,3413
2015-01-12,L,60
2015-01-12,L,4
2015-01-12,LO,5214
2015-01-12,LO,1517
2015-01-12,LOW,17344
2015-01-12,LOW,4821
2015-01-12,LYB,11605
2015-01-12,LYB,18285
2015-01-12,MTB,1212
2015-01-12,MTB,2965
2015-01-12,MAC,4140
2015-01-12,MAC,0
2015-01-12,M,28264
2015-01-12,M,31506
2015-01-12,MNK,5433
2015-01-12,MNK,989
2015-01-12,MRO,1043
2015-01-12,MRO,11057
2015-01-12,MPC,10507
2015-01-12,MPC,7754
2015-01-12,MAR,4710
2015-01-12,MAR,4742
2015-01-12,MMC,12660
2015-01-12,MMC,1803
2015-01-12,MLM,950
2015-01-12,MLM,1774
2015-01-12,MAS,11767
2015-01-12,MAS,2464
2015-01-12,MA,10928
2015-01-12,MA,4051
2015-01-12,MAT,10098
2015-01-12,MAT,17107
2015-01-12,MKC,221
2015-01-12,MKC,195
2015-01-12,MCD,16008
2015-01-12,MCD,21240
2015-01-12,MHFI,8661
2015-01-12,MHFI,547
2015-01-12,MCK,6664
2015-01-12,MCK,2198
2015-01-12,MJN,12987
2015-01-12,MJN,7307
2015-01-12,MWV,2239
2015-01-12,MWV,566
2015-01-12,MDT,3603
2015-01-12,MDT,1395
2015-01-12,MRK,27527
2015-01-12,MRK,4287
2015-01-12,MET,27353
2015-01-12,MET,22055
2015-01-12,KORS,5289
2015-01-12,KORS,22118
2015-01-12,MCHP,4793
2015-01-12,MCHP,6401
2015-01-12,MU,115487
2015-01-12,MU,96010
2015-01-12,MSFT,82706
2015-01-12,MSFT,65216
2015-01-12,MHK,5369
2015-01-12,MHK,1228
2015-01-12,TAP,40253
2015-01-12,TAP,5692
2015-01-12,MDLZ,18807
2015-01-12,MDLZ,17019
2015-01-12,MON,25596
2015-01-12,MON,17412
2015-01-12,MNST,693
2015-01-12,MNST,639
2015-01-12,MCO,1802
2015-01-12,MCO,2696
2015-01-12,MS,49375
2015-01-12,MS,22769
2015-01-12,MOS,12034
2015-01-12,MOS,10399
2015-01-12,MSI,27093
2015-01-12,MSI,23315
2015-01-12,MUR,1164
2015-01-12,MUR,3111
2015-01-12,MYL,53258
2015-01-12,MYL,36381
2015-01-12,NBR,5689
2015-01-12,NBR,8224
2015-01-12,NDAQ,1448
2015-01-12,NDAQ,221
2015-01-12,NOV,119
2015-01-12,NOV,1186
2015-01-12,NAVI,1121
2015-01-12,NAVI,349
2015-01-12,NTAP,4509
2015-01-12,NTAP,7880
2015-01-12,NFLX,1376
2015-01-12,NFLX,4644
2015-01-12,NWL,1123
2015-01-12,NWL,31
2015-01-12,NFX,4023
2015-01-12,NFX,4771
2015-01-12,NEM,26760
2015-01-12,NEM,31226
2015-01-12,NWSA,5339
2015-01-12,NWSA,2102
2015-01-12,NEE,6460
2015-01-12,NEE,0
2015-01-12,NLSN,284
2015-01-12,NLSN,173
2015-01-12,NKE,4427
2015-01-12,NKE,1842
2015-01-12,NI,17615
2015-01-12,NI,1233
2015-01-12,NE,3446
2015-01-12,NE,6832
2015-01-12,NBL,961
2015-01-12,NBL,2906
2015-01-12,JWN,6760
2015-01-12,JWN,3967
2015-01-12,NSC,909
2015-01-12,NSC,1715
2015-01-12,NU,2324
2015-01-12,NU,560
2015-01-12,NTRS,1925
2015-01-12,NTRS,1025
2015-01-12,NOC,2205
2015-01-12,NOC,2238
2015-01-12,NRG,6094
2015-01-12,NRG,23485
2015-01-12,NUE,562
2015-01-12,NUE,6146
2015-01-12,NVDA,34504
2015-01-12,NVDA,8579
2015-01-12,ORLY,1307
2015-01-12,ORLY,834
2015-01-12,OXY,1110
2015-01-12,OXY,5855
2015-01-12,OMC,805
2015-01-12,OMC,170
2015-01-12,OKE,122
2015-01-12,OKE,760
2015-01-12,ORCL,51482
2015-01-12,ORCL,17982
2015-01-12,OI,299
2015-01-12,OI,434
2015-01-12,PCAR,4120
2015-01-12,PCAR,4208
2015-01-12,PLL,1417
2015-01-12,PLL,359
2015-01-12,PH,1873
2015-01-12,PH,358
2015-01-12,PDCO,68
2015-01-12,PDCO,146
2015-01-12,PAYX,12372
2015-01-12,PAYX,2991
2015-01-12,PNR,495
2015-01-12,PNR,102
2015-01-12,PBCT,452
2015-01-12,PBCT,215
2015-01-12,POM,1
2015-01-12,POM,0
2015-01-12,PEP,12777
2015-01-12,PEP,7255
2015-01-12,PKI,239
2015-01-12,PKI,12
2015-01-12,PRGO,5701
2015-01-12,PRGO,379
2015-01-12,PETM,10050
2015-01-12,PETM,6541
2015-01-12,PFE,135126
2015-01-12,PFE,19323
2015-01-12,PCG,742
2015-01-12,PCG,2986
2015-01-12,PM,5368
2015-01-12,PM,8546
2015-01-12,PSX,616
2015-01-12,PSX,1753
2015-01-12,PNW,325
2015-01-12,PNW,86
2015-01-12,PXD,327
2015-01-12,PXD,597
2015-01-12,PBI,4688
2015-01-12,PBI,5509
2015-01-12,PCL,11973
2015-01-12,PCL,1654
2015-01-12,PNC,19399
2015-01-12,PNC,9268
2015-01-12,PPG,2984
2015-01-12,PPG,2491
2015-01-12,PPL,47675
2015-01-12,PPL,3047
2015-01-12,PX,2252
2015-01-12,PX,1862
2015-01-12,PCP,933
2015-01-12,PCP,260
2015-01-12,PCLN,243
2015-01-12,PCLN,1439
2015-01-12,PFG,1432
2015-01-12,PFG,1437
2015-01-12,PG,57576
2015-01-12,PG,35117
2015-01-12,PGR,347
2015-01-12,PGR,383
2015-01-12,PLD,5948
2015-01-12,PLD,3863
2015-01-12,PRU,26136
2015-01-12,PRU,22739
2015-01-12,PSA,2147
2015-01-12,PSA,140
2015-01-12,PEG,193
2015-01-12,PEG,169
2015-01-12,PHM,7965
2015-01-12,PHM,11545
2015-01-12,PVH,13024
2015-01-12,PVH,3569
2015-01-12,QEP,2641
2015-01-12,QEP,1205
2015-01-12,QCOM,90864
2015-01-12,QCOM,50211
2015-01-12,PWR,2609
2015-01-12,PWR,2363
2015-01-12,DGX,1398
2015-01-12,DGX,25569
2015-01-12,RL,7923
2015-01-12,RL,6881
2015-01-12,RRC,4643
2015-01-12,RRC,5621
2015-01-12,RTN,4167
2015-01-12,RTN,3020
2015-01-12,RHT,9244
2015-01-12,RHT,2128
2015-01-12,REGN,987
2015-01-12,REGN,830
2015-01-12,RF,37221
2015-01-12,RF,23901
2015-01-12,RSG,19857
2015-01-12,RSG,903
2015-01-12,RAI,3927
2015-01-12,RAI,3206
2015-01-12,RHI,294
2015-01-12,RHI,168
2015-01-12,ROK,2496
2015-01-12,ROK,1936
2015-01-12,COL,1465
2015-01-12,COL,420
2015-01-12,ROP,347
2015-01-12,ROP,65
2015-01-12,ROST,1559
2015-01-12,ROST,833
2015-01-12,R,237
2015-01-12,R,422
2015-01-12,SWY,1077
2015-01-12,SWY,977
2015-01-12,CRM,6253
2015-01-12,CRM,9302
2015-01-12,SNDK,5800
2015-01-12,SNDK,6144
2015-01-12,SCG,2
2015-01-12,SCG,11
2015-01-12,SLB,1906
2015-01-12,SLB,26579
2015-01-12,SCHW,9271
2015-01-12,SCHW,10043
2015-01-12,SNI,866
2015-01-12,SNI,228
2015-01-12,STX,3906
2015-01-12,STX,3099
2015-01-12,SEE,10090
2015-01-12,SEE,1054
2015-01-12,SRE,3472
2015-01-12,SRE,806
2015-01-12,SHW,1100
2015-01-12,SHW,3039
2015-01-12,SIAL,997
2015-01-12,SIAL,795
2015-01-12,SPG,7596
2015-01-12,SPG,2895
2015-01-12,SJM,1077
2015-01-12,SJM,952
2015-01-12,SNA,45
2015-01-12,SNA,165
2015-01-12,SO,50487
2015-01-12,SO,22186
2015-01-12,LUV,7197
2015-01-12,LUV,5034
2015-01-12,SWN,2431
2015-01-12,SWN,12935
2015-01-12,SE,1654
2015-01-12,SE,3654
2015-01-12,STJ,25969
2015-01-12,STJ,4831
2015-01-12,SWK,10541
2015-01-12,SWK,3579
2015-01-12,SPLS,58639
2015-01-12,SPLS,11984
2015-01-12,SBUX,12906
2015-01-12,SBUX,6853
2015-01-12,HOT,2389
2015-01-12,HOT,4051
2015-01-12,STT,1757
2015-01-12,STT,4638
2015-01-12,SRCL,131
2015-01-12,SRCL,0
2015-01-12,SYK,10689
2015-01-12,SYK,9325
2015-01-12,STI,11699
2015-01-12,STI,8579
2015-01-12,SYMC,29595
2015-01-12,SYMC,9023
2015-01-12,SYY,8263
2015-01-12,SYY,4263
2015-01-12,TROW,3626
2015-01-12,TROW,5634
2015-01-12,TGT,16925
2015-01-12,TGT,1954
2015-01-12,TEL,1503
2015-01-12,TEL,1090
2015-01-12,TE,156
2015-01-12,TE,60
2015-01-12,THC,1301
2015-01-12,THC,6115
2015-01-12,TDC,13093
2015-01-12,TDC,11359
2015-01-12,TSO,2667
2015-01-12,TSO,15292
2015-01-12,TXN,1953
2015-01-12,TXN,7072
2015-01-12,TXT,4026
2015-01-12,TXT,1258
2015-01-12,TMO,8452
2015-01-12,TMO,4089
2015-01-12,TIF,1877
2015-01-12,TIF,8933
2015-01-12,TWX,8329
2015-01-12,TWX,2391
2015-01-12,TWC,45538
2015-01-12,TWC,20885
2015-01-12,TJX,13941
2015-01-12,TJX,6183
2015-01-12,TMK,221
2015-01-12,TMK,139
2015-01-12,TSS,55
2015-01-12,TSS,10
2015-01-12,TSCO,2140
2015-01-12,TSCO,2052
2015-01-12,RIG,9762
2015-01-12,RIG,81748
2015-01-12,TRV,4344
2015-01-12,TRV,1754
2015-01-12,TRIP,3891
2015-01-12,TRIP,2336
2015-01-12,FOXA,14030
2015-01-12,FOXA,9346
2015-01-12,TSN,26803
2015-01-12,TSN,14597
2015-01-12,USB,3069
2015-01-12,USB,18785
2015-01-12,UA,9800
2015-01-12,UA,1864
2015-01-12,UNP,2992
2015-01-12,UNP,5581
2015-01-12,UPS,47550
2015-01-12,UPS,9198
2015-01-12,URI,842
2015-01-12,URI,2914
2015-01-12,UTX,10404
2015-01-12,UTX,0
2015-01-12,UNH,8366
2015-01-12,UNH,2251
2015-01-12,UHS,1277
2015-01-12,UHS,1490
2015-01-12,UNM,486
2015-01-12,UNM,545
2015-01-12,URBN,25607
2015-01-12,URBN,5680
2015-01-12,VLO,3342
2015-01-12,VLO,38484
2015-01-12,VAR,39
2015-01-12,VAR,51
2015-01-12,VTR,615
2015-01-12,VTR,769
2015-01-12,VRSN,2717
2015-01-12,VRSN,1582
2015-01-12,VZ,41395
2015-01-12,VZ,41339
2015-01-12,VRTX,2063
2015-01-12,VRTX,473
2015-01-12,VFC,2692
2015-01-12,VFC,128
2015-01-12,VIAB,15840
2015-01-12,VIAB,17220
2015-01-12,V,8730
2015-01-12,V,4936
2015-01-12,VNO,3375
2015-01-12,VNO,693
2015-01-12,VMC,1327
2015-01-12,VMC,285
2015-01-12,WMT,10426
2015-01-12,WMT,10188
2015-01-12,WAG,29070
2015-01-12,WAG,3463
2015-01-12,DIS,23402
2015-01-12,DIS,6335
2015-01-12,WM,9483
2015-01-12,WM,1581
2015-01-12,WAT,1444
2015-01-12,WAT,116
2015-01-12,WLP,8561
2015-01-12,WLP,2153
2015-01-12,WFC,44257
2015-01-12,WFC,23754
2015-01-12,WDC,1224
2015-01-12,WDC,635
2015-01-12,WU,33865
2015-01-12,WU,21898
2015-01-12,WY,17948
2015-01-12,WY,2989
2015-01-12,WHR,2548
2015-01-12,WHR,1145
2015-01-12,WFM,7414
2015-01-12,WFM,1778
2015-01-12,WMB,9225
2015-01-12,WMB,69046
2015-01-12,WIN,8421
2015-01-12,WIN,10817
2015-01-12,WEC,4964
2015-01-12,WEC,2408
2015-01-12,WYN,5119
2015-01-12,WYN,2106
2015-01-12,WYNN,2386
2015-01-12,WYNN,2189
2015-01-12,XEL,32
2015-01-12,XEL,23
2015-01-12,XRX,23221
2015-01-12,XRX,12167
2015-01-12,XLNX,15409
2015-01-12,XLNX,50613
2015-01-12,XL,1390
2015-01-12,XL,860
2015-01-12,XYL,6012
2015-01-12,XYL,797
2015-01-12,YHOO,159050
2015-01-12,YHOO,52511
2015-01-12,YUM,5377
2015-01-12,YUM,5347
2015-01-12,ZMH,1319
2015-01-12,ZMH,785
2015-01-12,ZION,3806
2015-01-12,ZION,6798
2015-01-12,ZTS,5011
2015-01-12,ZTS,5173
2015-01-12,SPY,161936
2015-01-12,SPY,316948
2015-01-13,MMM,9682
2015-01-13,MMM,7543
2015-01-13,ABT,14595
2015-01-13,ABT,11287
2015-01-13,ABBV,145
2015-01-13,ABBV,15785
2015-01-13,ACN,2713
2015-01-13,ACN,1334
2015-01-13,ACE,1208
2015-01-13,ACE,227
2015-01-13,ACT,15338
2015-01-13,ACT,1254
2015-01-13,ADBE,15159
2015-01-13,ADBE,10319
2015-01-13,ADT,15292
2015-01-13,ADT,11006
2015-01-13,AES,1178
2015-01-13,AES,720
2015-01-13,AET,8421
2015-01-13,AET,2252
2015-01-13,AMG,182
2015-01-13,AMG,330
